"estimated_load","latitude","longitude","route_number","speed","vehicle_number","event_timestamp"
,,,,"23","2932","1492201741"
,"45.47662","-122.805635",,"4","2817","1492201742"
,"45.468857","-122.803858",,"32","3251","1492201743"
,"45.469423","-122.803912",,"32","3251","1492201748"
,"45.469673","-122.803967",,"9","3251","1492201753"
,"45.526417","-122.616008",,"3","3037","1492201756"
"27","45.469712","-122.803986","76",,"3251","1492201756"
,,,,,"3037","1492201757"
"19","45.511645","-122.681551","200",,"413","1492201759"
,,,,,"413","1492201760"
,"45.508735","-122.708287",,"5","2932","1492201760"
,"45.526427","-122.615787",,"6","3037","1492201761"
,"45.530705","-122.66576",,"1","2249","1492201762"
,"45.508692","-122.708237",,"0","2932","1492201765"
,"45.531002","-122.665765",,"16","2249","1492201767"
,,,,,"3251","1492201771"
,,,,,"3251","1492201772"
,"45.531452","-122.66577",,"23","2249","1492201772"
,"45.47001","-122.80411",,"5","3251","1492201773"
,"45.508848","-122.70816",,"10","2932","1492201775"
,"45.531983","-122.665805",,"26","2249","1492201777"
,"45.470528","-122.804295",,"26","3251","1492201778"
,,,,,"3307","1492201780"
,"45.526422","-122.615508",,"11","3037","1492201781"
,"45.509108","-122.707995",,"12","2932","1492201781"
,,,,,"3307","1492201781"
,"45.532455","-122.666062",,"25","2249","1492201782"
,"45.449897","-122.629828",,"1","3307","1492201782"
,"45.494173","-122.867148",,"8","3215","1492201783"
,"45.471178","-122.804622",,"34","3251","1492201783"
"19","45.515","-122.679643","190",,"401","1492201783"
,"45.526435","-122.61507",,"16","3037","1492201786"
,,,,,"413","1492201786"
,"45.50944","-122.707778",,"19","2932","1492201786"
"27","45.471179","-122.804621","76",,"3251","1492201787"
,"45.532782","-122.666433",,"19","2249","1492201787"
,"45.449477","-122.629808",,"21","3307","1492201787"
,"45.49421","-122.867573",,"14","3215","1492201788"
,"45.471885","-122.804988",,"37","3251","1492201788"
,"45.526523","-122.614603",,"17","3037","1492201791"
,"45.509787","-122.707543",,"18","2932","1492201791"
"20","45.49419","-122.867756","57","3","3215","1492201792"
,"45.532887","-122.666562",,"4","2249","1492201792"
,"45.449007","-122.629793",,"23","3307","1492201792"
,"45.472603","-122.805235",,"37","3251","1492201793"
,"45.52653","-122.614097",,"17","3037","1492201796"
"0","45.518557","-123.115387","57",,"2913","1492201796"
,"45.51014","-122.70727",,"16","2932","1492201797"
,"45.448523","-122.629785",,"24","3307","1492201797"
,,,,,"2913","1492201797"
,"45.473362","-122.805353",,"38","3251","1492201798"
"5","45.448523","-122.629784","75",,"3307","1492201798"
,,,,,"3307","1492201799"
,"45.521845","-122.675837",,"15","3535","1492200001"
,"45.396492","-122.498952",,"33","3018","1492200002"
,"45.531667","-122.665875",,"7","3518","1492200003"
"0","45.396492","-122.498951","30",,"3018","1492200005"
,"45.521663","-122.675937",,"9","3535","1492200006"
,,,,,"3018","1492200006"
,"45.397252","-122.499232",,"39","3018","1492200007"
,"45.531408","-122.665842",,"13","3518","1492200008"
,"45.521487","-122.67609",,"9","3535","1492200011"
,"45.398085","-122.499478",,"42","3018","1492200012"
,"45.531057","-122.665833",,"17","3518","1492200013"
,"45.521203","-122.676227",,"15","3535","1492200016"
,"45.398982","-122.499738",,"45","3018","1492200017"
,"45.530777","-122.665833",,"13","3518","1492200018"
,"45.494702","-122.881173",,"6","2803","1492200021"
,"45.521025","-122.676342",,"9","3535","1492200021"
,"45.399908","-122.499967",,"47","3018","1492200022"
,"45.53047","-122.665847",,"15","3518","1492200023"
"3","45.520955","-122.676412","17","4","3535","1492200026"
,"45.400792","-122.500143",,"43","3018","1492200027"
,"45.530202","-122.665995",,"14","3518","1492200028"
"0","45.400792","-122.500143","30",,"3018","1492200031"
,"45.40164","-122.500315",,"42","3018","1492200032"
,"45.530072","-122.666253",,"10","3518","1492200033"
,"45.402438","-122.500478",,"39","3018","1492200037"
,"45.53001","-122.666407",,"5","3518","1492200038"
"8","45.529992","-122.666444","4",,"3518","1492200040"
"0","45.402438","-122.500478","30",,"3018","1492200040"
,,,,,"3018","1492200041"
,"45.403175","-122.500628",,"37","3018","1492200042"
,,,,,"3535","1492200045"
,,,,,"2523","1492200046"
,"45.520738","-122.676515",,"3","3535","1492200046"
,,,,,"2523","1492200047"
,"45.403913","-122.500788",,"37","3018","1492200047"
,"45.504402","-122.566207",,"3","2523","1492200051"
,"45.520442","-122.676663",,"16","3535","1492200051"
,"45.404613","-122.501113",,"36","3018","1492200052"
,"45.494773","-122.881173",,"4","2803","1492200056"
,"45.50437","-122.565618",,"20","2523","1492200056"
,"45.520307","-122.676762",,"8","3535","1492200056"
,"45.405215","-122.501597",,"34","3018","1492200057"
,"45.504345","-122.564955",,"23","2523","1492200061"
,"45.40561","-122.501915",,"21","3018","1492200062"
,"45.504335","-122.564345",,"21","2523","1492200066"
"0","45.405683","-122.501975","30","4","3018","1492200066"
,"45.504323","-122.56367",,"23","2523","1492200071"
"19","45.504324","-122.563669","4",,"2523","1492200075"
,"45.504318","-122.562942",,"25","2523","1492200076"
,,,,,"3018","1492200078"
,,,,,"3018","1492200079"
,"45.504312","-122.562198",,"26","2523","1492200081"
,"45.406012","-122.502258",,"7","3018","1492200082"
,"45.494942","-122.881168",,"9","2803","1492200086"
,"45.5043","-122.56142",,"27","2523","1492200086"
,"45.406437","-122.502622",,"25","3018","1492200087"
,"45.495222","-122.881155",,"14","2803","1492200091"
,"45.504287","-122.560642",,"27","2523","1492200091"
,"45.40694","-122.503053",,"29","3018","1492200092"
,"45.49559","-122.881117",,"18","2803","1492200096"
,"45.504257","-122.559973",,"23","2523","1492200096"
,"45.520072","-122.676918",,"13","3535","1492200096"
,"45.407473","-122.503507",,"31","3018","1492200097"
,"45.496038","-122.881105",,"22","2803","1492200101"
,"45.50424","-122.559675",,"11","2523","1492200101"
,"45.519818","-122.677065",,"13","3535","1492200101"
,"45.40807","-122.503987",,"34","3018","1492200102"
"17","45.504243","-122.559607","4",,"2523","1492200103"
"4","45.49658","-122.88109","88","27","2803","1492200106"
,"45.51964","-122.677167",,"9","3535","1492200106"
,,,,,"2803","1492200107"
,"45.408742","-122.50447",,"37","3018","1492200107"
,"45.497185","-122.88107",,"30","2803","1492200111"
,"45.519438","-122.677283",,"11","3535","1492200111"
,"45.409255","-122.504853",,"26","3018","1492200112"
,,,,,"2523","1492200114"
,,,,,"2523","1492200115"
,"45.49778","-122.881033",,"29","2803","1492200116"
,"45.50426","-122.559138",,"7","2523","1492200116"
,"45.51919","-122.677428",,"13","3535","1492200116"
,"45.409387","-122.50495",,"6","3018","1492200117"
,"45.498375","-122.881003",,"30","2803","1492200121"
,"45.504243","-122.558422",,"25","2523","1492200121"
,"45.518993","-122.67755",,"10","3535","1492200121"
,"45.498908","-122.880978",,"26","2803","1492200126"
,"45.504207","-122.557848",,"20","2523","1492200126"
,"45.518793","-122.677672",,"11","3535","1492200126"
"4","45.498908","-122.880977","88",,"2803","1492200128"
,,,,,"2803","1492200129"
,"45.499422","-122.88096",,"25","2803","1492200131"
,"45.5042","-122.557697",,"5","2523","1492200131"
,"45.518543","-122.677815",,"13","3535","1492200131"
,"45.499938","-122.880935",,"31","2803","1492200135"
,"45.518297","-122.677947",,"13","3535","1492200136"
,"45.500247","-122.880915",,"12","2803","1492200141"
,"45.504205","-122.557573",,"4","2523","1492200141"
,"45.518038","-122.678122",,"14","3535","1492200141"
"17","45.504205","-122.557572","4",,"2523","1492200144"
"5","45.500285","-122.88091","88","2","2803","1492200145"
,,,,,"2523","1492200145"
,"45.504215","-122.557",,"20","2523","1492200146"
,,,,,"3518","1492200146"
,"45.51782","-122.678265",,"12","3535","1492200146"
,,,,,"3518","1492200147"
,"45.529817","-122.666652",,"1","3518","1492200148"
,"45.504207","-122.556133",,"30","2523","1492200151"
,"45.517687","-122.678338",,"7","3535","1492200151"
,"45.529532","-122.666963",,"17","3518","1492200153"
"4","45.517575","-122.678386","17",,"3535","1492200153"
,"45.500395","-122.880905",,"3","2803","1492200155"
,,,,,"2803","1492200156"
,"45.504198","-122.555205",,"32","2523","1492200156"
,"45.529383","-122.66702",,"7","3518","1492200158"
,"45.500768","-122.880895",,"19","2803","1492200160"
"17","45.504199","-122.555204","4",,"2523","1492200160"
,"45.504193","-122.554287",,"32","2523","1492200161"
,"45.529193","-122.667067",,"10","3518","1492200163"
,"45.501295","-122.880883",,"26","2803","1492200165"
,"45.504187","-122.553398",,"31","2523","1492200166"
,"45.528788","-122.667207",,"21","3518","1492200168"
,,,,,"3535","1492200169"
,"45.501897","-122.880902",,"30","2803","1492200170"
,"45.504183","-122.552512",,"30","2523","1492200171"
,"45.517305","-122.678503",,"5","3535","1492200171"
,"45.409543","-122.505052",,"10","3018","1492200172"
,"45.528348","-122.667622",,"26","3518","1492200173"
"0","45.409543","-122.505051","30",,"3018","1492200174"
,"45.502545","-122.880887",,"32","2803","1492200175"
,,,,,"3018","1492200175"
,"45.504178","-122.551658",,"30","2523","1492200176"
,"45.517005","-122.678663",,"16","3535","1492200176"
"5","45.502545","-122.880886","88",,"2803","1492200177"
,"45.409787","-122.505517",,"21","3018","1492200177"
,,,,,"2803","1492200178"
,"45.528015","-122.66834",,"30","3518","1492200178"
,"45.503203","-122.880857",,"33","2803","1492200180"
"17","45.504172","-122.550855","4","28","2523","1492200181"
,"45.516687","-122.678837",,"17","3535","1492200181"
,,,,,"2523","1492200182"
,"45.409802","-122.506393",,"31","3018","1492200182"
,"45.527665","-122.669145",,"33","3518","1492200183"
,"45.503872","-122.880828",,"33","2803","1492200185"
,"45.504165","-122.550113",,"26","2523","1492200186"
,"45.516373","-122.67901",,"17","3535","1492200186"
,"45.409793","-122.50748",,"38","3018","1492200187"
,"45.527362","-122.669837",,"28","3518","1492200188"
"0","45.409794","-122.507479","30",,"3018","1492200189"
,"45.504542","-122.880798",,"33","2803","1492200190"
,,,,,"3018","1492200190"
,"45.504157","-122.549473",,"22","2523","1492200191"
,"45.516067","-122.679182",,"16","3535","1492200191"
,"45.409787","-122.508678",,"42","3018","1492200192"
,"45.527093","-122.670403",,"24","3518","1492200193"
"5","45.504542","-122.880798","88","32","2803","1492200195"
,,,,,"2803","1492200196"
,"45.504155","-122.548957",,"18","2523","1492200196"
,"45.515757","-122.679357",,"17","3535","1492200196"
,"45.409832","-122.50993",,"44","3018","1492200197"
,"45.526853","-122.670912",,"21","3518","1492200198"
,"45.505855","-122.880742",,"33","2803","1492200200"
,"45.504153","-122.548723",,"8","2523","1492200201"
,"45.51546","-122.679542",,"16","3535","1492200201"
,"45.409935","-122.51122",,"45","3018","1492200202"
,"45.526838","-122.671552",,"23","3518","1492200203"
,"45.50651","-122.880713",,"32","2803","1492200205"
,"45.515148","-122.679708",,"17","3535","1492200206"
,"45.410042","-122.512527",,"46","3018","1492200207"
,"45.526878","-122.67239",,"29","3518","1492200208"
,"45.507127","-122.88069",,"30","2803","1492200210"
,"45.514857","-122.679882",,"16","3535","1492200211"
,"45.410147","-122.513835",,"46","3018","1492200212"
,"45.526887","-122.67303",,"17","3518","1492200214"
,"45.507593","-122.880677",,"21","2803","1492200215"
,"45.514635","-122.679967",,"11","3535","1492200216"
,"45.410242","-122.515108",,"44","3018","1492200217"
,"45.526888","-122.67312",,"3","3518","1492200218"
,"45.507822","-122.880648",,"11","2803","1492200220"
,"45.514457","-122.679935",,"8","3535","1492200221"
,"45.410267","-122.516247",,"38","3018","1492200222"
,"45.507917","-122.880397",,"10","2803","1492200225"
"7","45.5143","-122.679974","17","2","3535","1492200225"
,"45.410257","-122.517055",,"26","3018","1492200227"
"5","45.507917","-122.880396","88",,"2803","1492200228"
,,,,,"2803","1492200229"
,"45.507903","-122.87993",,"16","2803","1492200230"
,"45.504155","-122.548622",,"4","2523","1492200231"
,"45.410248","-122.517308",,"7","3018","1492200232"
"0","45.410249","-122.517309","30",,"3018","1492200233"
,"45.507925","-122.87958",,"12","2803","1492200235"
,"45.504157","-122.548245",,"13","2523","1492200236"
,"45.508157","-122.879465",,"13","2803","1492200240"
,"45.50415","-122.547708",,"19","2523","1492200241"
,"45.508513","-122.879465",,"18","2803","1492200245"
,"45.504147","-122.547055",,"23","2523","1492200246"
,"45.514333","-122.679955",,"1","3535","1492200246"
,"45.508948","-122.879472",,"21","2803","1492200250"
"17","45.504142","-122.546345","4","25","2523","1492200251"
,,,,,"2523","1492200252"
,"45.509465","-122.879487",,"26","2803","1492200255"
,"45.504137","-122.545593",,"26","2523","1492200256"
"5","45.509465","-122.879486","88",,"2803","1492200259"
,"45.510073","-122.879498",,"30","2803","1492200260"
,"45.504133","-122.544865",,"26","2523","1492200261"
,"45.510733","-122.879503",,"33","2803","1492200265"
,"45.526887","-122.673158",,"3","3518","1492200265"
,"45.504125","-122.544125",,"26","2523","1492200266"
,"45.41023","-122.517575",,"2","3018","1492200267"
,"45.511402","-122.87951",,"33","2803","1492200270"
,"45.526883","-122.673577",,"15","3518","1492200270"
,"45.504117","-122.543375",,"26","2523","1492200271"
"17","45.504117","-122.543374","4",,"2523","1492200272"
,"45.4102","-122.518187",,"22","3018","1492200272"
,,,,,"2523","1492200273"
,"45.503128","-122.42873",,"3","3049","1492200275"
,"45.51207","-122.879525",,"33","2803","1492200275"
,"45.526857","-122.673935",,"12","3518","1492200275"
,"45.504107","-122.542617",,"26","2523","1492200276"
,"45.410228","-122.519033",,"30","3018","1492200277"
,"45.503093","-122.428503",,"10","3049","1492200279"
"5","45.512788","-122.879528","88","36","2803","1492200280"
"8","45.526845","-122.674028","4","2","3518","1492200280"
,,,,,"3535","1492200280"
,,,,,"2803","1492200281"
,"45.504098","-122.541878",,"26","2523","1492200281"
,"45.514195","-122.680023",,"1","3535","1492200281"
,"45.410322","-122.52007",,"37","3018","1492200282"
,"45.503025","-122.428213",,"9","3049","1492200285"
,"45.513565","-122.87953",,"38","2803","1492200285"
,"45.504097","-122.541233",,"22","2523","1492200286"
,"45.51394","-122.680125",,"13","3535","1492200286"
,"45.410455","-122.521225",,"41","3018","1492200287"
,,,,,"3049","1492200289"
,,,,,"3049","1492200290"
,"45.514267","-122.879538",,"34","2803","1492200290"
,"45.504068","-122.540722",,"17","2523","1492200291"
,"45.5137","-122.680232",,"13","3535","1492200291"
,"45.41057","-122.522337",,"38","3018","1492200292"
,"45.50299","-122.428077",,"5","3049","1492200295"
,"45.514772","-122.879535",,"23","2803","1492200295"
,"45.504047","-122.540475",,"8","2523","1492200296"
,"45.513443","-122.680377",,"13","3535","1492200296"
,,,,,"3518","1492200297"
,"45.410613","-122.523185",,"27","3018","1492200297"
"15","45.50405","-122.540344","4",,"2523","1492200298"
,,,,,"3518","1492200298"
,"45.502935","-122.427773",,"11","3049","1492200300"
,"45.51503","-122.879528",,"11","2803","1492200300"
,"45.52677","-122.674365",,"3","3518","1492200300"
,"45.513145","-122.68054",,"16","3535","1492200301"
,"45.410612","-122.523647",,"14","3018","1492200302"
"6","45.51505","-122.879527","88","1","2803","1492200304"
,"45.502875","-122.427402",,"13","3049","1492200305"
,"45.512895","-122.680672",,"13","3535","1492200306"
,"45.410602","-122.523918",,"10","3018","1492200307"
,"45.50278","-122.427088",,"12","3049","1492200310"
,"45.51261","-122.680825",,"15","3535","1492200311"
,"45.410552","-122.524492",,"21","3018","1492200312"
"0","45.410552","-122.524491","30",,"3018","1492200314"
"0","45.50274","-122.426987","21","4","3049","1492200315"
,,,,,"3018","1492200315"
,,,,,"3049","1492200316"
,"45.512313","-122.680992",,"16","3535","1492200316"
,"45.410432","-122.525288",,"29","3018","1492200317"
,,,,,"2803","1492200318"
,,,,,"2523","1492200318"
,,,,,"2803","1492200319"
,,,,,"2523","1492200319"
,"45.515275","-122.879218",,"6","2803","1492200320"
,"45.504078","-122.539957",,"4","2523","1492200321"
,"45.512058","-122.68115",,"14","3535","1492200321"
,"45.4102","-122.526268",,"37","3018","1492200322"
,"45.515438","-122.878612",,"23","2803","1492200325"
,"45.504078","-122.539542",,"14","2523","1492200326"
,"45.51185","-122.681263",,"11","3535","1492200326"
,"45.409905","-122.527382",,"42","3018","1492200327"
,"45.436388","-122.56902",,"0","2531","1492200329"
,"45.515692","-122.877852",,"30","2803","1492200330"
,"45.504077","-122.539395",,"5","2523","1492200331"
,"45.511703","-122.681342",,"8","3535","1492200331"
,"45.409598","-122.528545",,"43","3018","1492200332"
"7","45.5117","-122.681344","17",,"3535","1492200333"
,"45.436458","-122.569043",,"4","2531","1492200334"
,"45.515902","-122.876952",,"33","2803","1492200335"
,"45.526752","-122.674483",,"5","3518","1492200335"
,"45.409283","-122.529733",,"44","3018","1492200337"
,"45.436668","-122.569098",,"11","2531","1492200339"
,,,,,"3535","1492200339"
,"45.516007","-122.875972",,"34","2803","1492200340"
,"45.526695","-122.674907",,"16","3518","1492200340"
,,,,,"3535","1492200340"
"0","45.409284","-122.529732","30",,"3018","1492200341"
,"45.408962","-122.530937",,"45","3018","1492200342"
,"45.436938","-122.569118",,"13","2531","1492200344"
"6","45.516007","-122.875971","88",,"2803","1492200344"
